parcel_id,county,description,original_acreage,acreage,acreage_change,original_price_per_acre,price_per_acre,original_investment_score,investment_score,score_change
0228072530000410000000,Mobile,LOT 43 HERITAGE ESTS MBK 12 PG 27 #SEC 25 T4S R2W,0.012,0.012,0.0,50604.166666666664,50604.166666666664,34.9,10.3,-24.599999999999998
0243010220000360000000,Mobile,S 85.92 FT OF LOT 3 FRANK WOODARD JR SUB MBK 5 P 5,0.006,0.006,0.0,28814.999999999996,28814.999999999996,33.9,10.2,-23.7
0222104400164130000000,Mobile,W 33 FT LOT 5 BLK Q NEELYS 3RD ADD DBK 156 P 82 A,0.004,0.004,0.0,31377.5,31377.5,33.9,10.2,-23.7
0229024400063950000000,Mobile,LOT 30 BLK 4 CNTL PARK ADD TO PRICHARD DBK 156/24,0.003,0.003,0.0,31776.666666666664,31776.666666666664,35.1,10.2,-24.900000000000002
0229061300025840000000,Mobile,LOT 6 BLK 35 TISDALE SUB FISHER TRT DBK 75 NS P 2,0.005,0.005,0.0,38224.0,38224.0,35.9,10.2,-25.7
0222104400072130000000,Mobile,BEG AT PT PN W/L OF LOT 14 SQ 17 OF TOWN WHISTLER,0.005,0.005,0.0,43827.99999999999,43827.99999999999,31.9,10.2,-21.7
0232033600030170000000,Mobile,LOT 208 GULF MANOR 2ND ADD MBK 9 P 121 #SEC 36 T5S,0.01,0.01,0.0,43249.0,43249.0,38.9,10.2,-28.7
0222084400141960000000,Mobile,BEG AT AN IRON PIPE WHERE SLY ROW/L OF TURNER RD I,0.008,0.008,0.0,44031.25,44031.25,33.9,10.2,-23.7
0222084400131390000000,Mobile,LOT 28 TURNER RD SUB OF LOT 11 OF LIPSCOMB DIV OF,0.007,0.007,0.0,49277.142857142855,49277.142857142855,37.5,10.2,-27.3
0229102840030220000000,Mobile,LOT 25 BLK 14 SHANNON 3RD A DD MBK 3 P 42 #SEC 28,0.008,0.008,0.0,50531.25,50531.25,32.9,10.2,-22.7
0222104400094630000000,Mobile,LOT 11 BLK 9 DAVIS AVE HGTS DBK 151 P 162 #SEC 44,0.002,0.002,0.0,48590.0,48590.0,35.2,10.1,-25.1
0229024400064670100000,Mobile,E 40 FT OF LOT 4 BLK 1 LOUISELLES 3RD ADD DBK 122,0.004,0.004,0.0,48820.0,48820.0,33.9,10.1,-23.799999999999997
0229024400084830000000,Mobile,LOT 17 BLK 4 PALMER TRT MBK 4/57 & MBK 5/132 #SEC,0.002,0.002,0.0,55690.0,55690.0,32.9,10.1,-22.799999999999997
0244073510000690100000,Mobile,LOT 12 BLK 9 ALBA 1ST ADD BAYOU LA BATRE DBK 156/,0.002,0.002,0.0,110075.0,110075.0,35.9,10.1,-25.799999999999997
0229061300025460000000,Mobile,LOT 5 BLK 43 FISHER TRT DBK 22 P 332 #SEC 13 T4S,0.005,0.005,0.0,89582.0,89582.0,32.9,10.1,-22.799999999999997
0229072500023330000000,Mobile,BEG AT PT ON S/L ON LINCOLN ST F/K/A QUIGLEY ST 19,0.002,0.002,0.0,116400.0,116400.0,33.5,10.1,-23.4
0202082800000060300000,Mobile,COMG AT SW COR PART 3 ESTATE DIV OF ALBERT & MARY,0.002,0.002,0.0,127160.0,127160.0,37.5,10.1,-27.4
0229024400150880000000,Mobile,LOT 15 BLK 10 STRAUSS 1ST A DD TO PRICHARD DBK 15,0.003,0.003,0.0,131820.0,131820.0,34.9,10.1,-24.799999999999997
0229030620000010050002,Mobile,6/24 INT INTO FOLL COMG AT SW COR FRACT SEC 06 T4S,0.003,0.003,0.0,126926.66666666666,126926.66666666666,35.9,10.1,-25.799999999999997
0222084400181610000000,Mobile,LOT 13 & W 10 FT OF LOT 12 BLK 1 MCGONIGAL & LOCK,0.003,0.003,0.0,137553.33333333334,137553.33333333334,34.9,10.1,-24.799999999999997
0229081810010520100000,Mobile,LOT 32 BLK A NEESES ADD TO CRICHTON MBK 4 P 168 #,0.003,0.003,0.0,144506.66666666666,144506.66666666666,35.9,10.1,-25.799999999999997
0229072300021050000000,Mobile,LOTS 13 & 14 BLK 2 SOUTH MILLVILLE DBK 128/253 #S,0.004,0.004,0.0,158157.5,158157.5,34.9,10.1,-24.799999999999997
0222104400093540000000,Mobile,LOTS 15 & 17 BLK F NEESES 2ND ADD TO PRICHARD MBK,0.006,0.006,0.0,151455.0,151455.0,35.9,10.1,-25.799999999999997
0229103700040820000000,Mobile,LOT 15 BLK 8 WILSONS SECOND ADD DBK 80 N S P 190,0.003,0.003,0.0,217653.33333333334,217653.33333333334,35.9,10.1,-25.799999999999997
0222104400072230000000,Mobile,"LOTS 6 & 11 RESUB OF LOTS 13,15,17,19 & 21 BLK 17",0.002,0.002,0.0,111925.0,111925.0,32.9,10.1,-22.799999999999997
0229024400072440000000,Mobile,S 50 FT OF LOTS 1-2-3 BLK 2 HOGANS 1ST ADD DBK 14,0.001,0.001,0.0,170460.0,,33.9,10.0,-23.9
0229024400062770000000,Mobile,BEG NW COR LOT 7 RESURVEY OF BLK 9 WILSONS FOURTH,0.001,0.001,0.0,215660.0,,35.3,10.0,-25.299999999999997
0229024400020330000000,Mobile,LOT 46 BLK 1 EAST HIGHLANDS  SUB DBK 156 PG 594 G,0.001,0.001,0.0,167740.0,,36.9,10.0,-26.9
0229024400050410000000,Mobile,LOT 12 GLENDALE PLACE MBK 5 PG 227-228 #SEC 44 T4,0.001,0.001,0.0,242610.0,,34.9,10.0,-24.9
0229024400130130000000,Mobile,LOT 11 PERRY LEGGETT SUB MBK 4 PG 607 #SEC 44 T4S,0.001,0.001,0.0,191330.0,,33.9,10.0,-23.9
0223082710000010040000,Mobile,LOT 4 PARKWOOD UNIT 17 REC IN MBK 52 PG 52 #SEC 27,0.002,0.002,0.0,152945.0,152945.0,34.9,10.1,-24.799999999999997
0228030530000110100000,Mobile,BEG SW COR LOT 18 MYLAND ACRES MBK 3 P 581 N 116.,0.001,0.001,0.0,298560.0,,35.9,10.0,-25.9
0222084400190570000000,Mobile,LOT 16 BLK 4 LINCOLN PLACE NO 1 DBK 156 P 233 #SE,0.001,0.001,0.0,372010.0,,34.9,10.0,-24.9
0229081810020600000000,Mobile,LOT 14 BLK K NESSES ADD TO CRICHTON MBK 4 PG 168,0.001,0.001,0.0,338330.0,,35.9,10.0,-25.9
0229081820031270000000,Mobile,LOT 22 BLK B OF W A SHRINER PLAT #3 DBK 113 NS P 4,0.002,0.002,0.0,203885.0,203885.0,33.9,10.0,-23.9
0223052240000620010000,Mobile,FROM SE COR SEC 22 T3S R2W TH S 89 DEG 26 MIN W 5,0.002,0.002,0.0,224815.0,224815.0,37.9,10.0,-27.9
0229081810020050000000,Mobile,LOT 24 BLK L NEESES ADD TO CRICTHON MBK 4 P 168 #,0.002,0.002,0.0,404154.99999999994,404154.99999999994,33.9,10.0,-23.9
0222084400143230010000,Mobile,LOT 48 1ST ADD CHICKASAW DBK 156 PG 200-203 #SEC,0.001,0.001,0.0,421730.0,,35.9,10.0,-25.9
0229024400031740000000,Mobile,LOT 24 BLK 2 EAST HIGHLANDS DBK 156 N S P 594 #SEC,0.001,0.001,0.0,627630.0,,38.9,10.0,-28.9
0232023700030190000000,Mobile,#TAX CERT TRANS TO HERBERT #BURTON II DTD 02/22/02,0.001,0.001,0.0,644080.0,,34.9,10.0,-24.9
0229113240010590000000,Mobile,LOT 7 BLK 9 FULTON RIDGE ESTATES MBK 4 PGS 110-115,0.001,0.001,0.0,1264380.0,,34.9,10.0,-24.9
0229024400090150000000,Mobile,LOT 25 RESURVEY OF BLK 3 FIRST EXT TO ST STEPHENS,0.002,0.002,0.0,215945.0,215945.0,26.5,10.0,-16.5
0237030600000100440000,Mobile,A PT OF LOT 25 RAINBOW DOWNS UNIT 3 MBK 83 PG 125,0.002,0.002,0.0,88080.0,88080.0,22.5,10.1,-12.4
0222104400031300010000,Mobile,PT OF LOT 5 BLK 12 WHISTLER DBK 22/366 & DESC AS,0.001,0.001,0.0,101260.0,,22.5,10.0,-12.5
0229102740000850000000,Mobile,LOT 14 COWAN SUB DBK 77P357 #SEC 27 T4S R1W #MP29,0.025,0.025,0.0,118903.99999999999,118903.99999999999,25.9,10.4,-15.499999999999998
0229102740000840000000,Mobile,LOT 13 COWAN SUB DBK 77/357 #SEC 27 T4S R1W #MP29,0.023,0.023,0.0,138436.08695652176,138436.08695652176,25.9,10.4,-15.499999999999998
0222084400192250000000,Mobile,S 90 FT LOT 11 BATTOTTI PLACE DBK 93/428 #SEC 44,0.023,0.023,0.0,184813.91304347827,184813.91304347827,24.9,10.4,-14.499999999999998
380906134015008000,Jefferson,COM @ SW INT E NEWTON ST & N RANGE ST W 474'S TO P,1.948,1.948,0.0,620.1488706365503,620.1488706365503,63.0,45.7,-17.299999999999997
380906132012004000,Jefferson,LOTS 44 & 45 BLK 1 OAKLAND PARK SUB,0.045,0.045,0.0,80135.11111111111,80135.11111111111,27.4,10.7,-16.7
380906144013015000,Jefferson,S 45' LOT 9 BLK G NORTH HIGHLANDS,0.009,0.009,0.0,25685.555555555555,25685.555555555555,39.5,10.3,-29.2
380307350000001014,Jefferson,PAR LOC IN NE QTR OF SE QTR OF S35 T4N R27E COM @,0.003,0.003,0.0,43816.666666666664,43816.666666666664,35.5,10.1,-25.4
380906244015009000,Jefferson,W 54' OF LOT 2 BLK B W B COLLINS SUB,0.002,0.002,0.0,58335.0,58335.0,36.5,10.1,-26.4
380906144001003000,Jefferson,LOT 6 BLK 16 NORTHWEST HILL SUB,0.002,0.002,0.0,104660.0,104660.0,36.5,10.1,-26.4
381004183008012000,Jefferson,LOT 15 BLK 9 LINCOLN PARK,0.003,0.003,0.0,194573.33333333334,194573.33333333334,35.5,10.1,-25.4
380906132006018000,Jefferson,LOT 17-19 BLK 5 OAKLAND PARK SUB,0.007,0.007,0.0,462002.85714285716,462002.85714285716,29.0,10.1,-18.9
381004183007006000,Jefferson,S 40' OF LOT 6 BLK 4 NORTH EAST ADD SUB,0.006,0.006,0.0,585015.0,585015.0,29.2,10.1,-19.1
380906131002004000,Jefferson,LOT 15 & 16 BLK E HEADLAND HTS,0.006,0.006,0.0,1471476.6666666667,1471476.6666666667,26.7,10.1,-16.6
381004184002019000,Jefferson,COM @ SE COR OF LOT 8 BLK B BERRY SUB TH NW ALG R/,0.011,0.011,0.0,389922.72727272724,389922.72727272724,29.5,10.2,-19.3
380906133007001002,Jefferson,COM @ NE COR LOT 5 BLK 10 RESURVEY TINDELL ADD TH,0.001,0.001,0.0,3123600.0,,29.5,10.0,-19.5
381004183009018000,Jefferson,LOTS 6-8 BLK 10 LINCOLN PARK & N 42' LOT 1 GREENVA,0.001,0.001,0.0,5968910.0,,25.5,10.0,-15.5
380906132012004001,Jefferson,LOTS 42 & N 10' OF 43 BLK 1 OAKLAND PARK SUB,0.01,0.01,0.0,1048627.0,1048627.0,26.5,10.2,-16.3
4608072540020410000000,Madison,200X242X63X130 LOT B PINERIDGE S/D S 25 T 17 R 23,1.111,1.1111111111111112,0.00011111111111117289,91.82718271827183,91.818,69.4,66.7,-2.700000000000003
460803080000006000,Madison,277 X 228 X 347 A LOT IN SW1/4 OF SE1/4 BEG AT NW,1.45,1.449862258953168,-0.00013774104683195176,115.62068965517243,115.63167395021851,66.1,66.3,0.20000000000000284
4608072540020470000000,Madison,174 X 214 PINERDIGE S/D LOTS 13 & 14 LOT 160.00 X,0.855,0.8548209366391185,-0.00017906336088147068,138.38596491228068,138.41495327102803,64.8,51.7,-13.099999999999994
4607042000010020000000,Madison,105' (S) X 295' (S) LOT IN NW 1/4 NW 1/4 COM NW CO,0.711,0.711,0.0,160.8720112517581,160.8720112517581,60.1,45.5,-14.600000000000001
460807354004020,Madison,152 X 300 LOT IN SE1/4 SE1/4 COM W/S OLD MONTG RD,1.047,1.046831955922865,-0.00016804407713499891,794.632282712512,794.7598421052633,68.6,30.7,-37.89999999999999
460709302001028001,Madison,F L CLEMENTS SUBDIVISION LOTS 152 & 153 PB 1/82 S3,0.534,0.534,0.0,408.8389513108614,408.8389513108614,61.5,27.8,-33.7
4608072540020400000000,Madison,90 X 145 IRR LOT 1 PINERIDGE S/D PB/2-96 S 25 T 17,0.3,0.29958677685950413,-0.0004132231404958553,362.56666666666666,363.06675862068965,62.0,25.5,-36.5
4621041800000040040000,Madison,111.7 X 237' COM INT S/L SW 1/4 NE 1/4 & E R/W DI,0.608,0.6077341597796143,-0.00026584022038567134,727.9769736842105,728.2954115340594,61.7,24.6,-37.1
460807263002008000,Madison,140 X 210 S GREENWOOKD S/D LOTS 3 & 4 BLK G SEC 26,0.675,0.6749311294765841,-6.887052341597588e-05,919.6888888888888,919.7827346938774,62.8,24.5,-38.3
460807364001036000,Madison,70 X 210 LOT IN SE COM SW COR OF SETH E 1030 TH N,0.337,0.33746556473829203,0.0004655647382920125,499.76261127596433,499.0731428571428,63.3,23.1,-40.199999999999996
4608083400010220030000,Madison,108 X 208 IRR COM INT N R/W COX RD & E R/W MOSS R,0.516,0.515702479338843,-0.0002975206611570691,848.4496124031008,848.9391025641027,62.4,22.4,-40.0
460802040000013000,Madison,87 X 250 APP LOT IN SW 1/4 NW 1/4 BEG NE COR SW 1/,0.499,0.49931129476584024,0.00031129476584024207,889.3587174348697,888.804248275862,63.7,22.0,-41.7
460807364001008,Madison,50X150 PAINE & MERRITT S/D ADD TO ZION HILL BLK 4,0.172,0.1721763085399449,0.00017630853994490825,531.5697674418606,531.0254400000001,59.2,20.1,-39.1
4608073640010130010000,Madison,25' X 150' PAINE MERRITTS S/D THE E 1/2 OF LOT 11,0.086,0.08608815426997245,8.815426997245412e-05,709.5348837209303,708.8083200000001,58.7,16.9,-41.800000000000004
460807351002015,Madison,50 X 150 GREENWOOD HGTS LOTS 14 & 15 BLK A IN SEC,0.172,0.1721763085399449,0.00017630853994490825,1255.232558139535,1253.9472,60.4,15.8,-44.599999999999994
460807351002050000,Madison,50 X 150 GREENWOOD HGTS LOTS 57 & 58 BLK C IN SEC,0.172,0.1721763085399449,0.00017630853994490825,1795.872093023256,1794.03312,59.0,14.8,-44.2
460709302001024,Madison,CLEMENTS SD LOTS 67 68 69 TUSKEGEE S30 T17 R24,0.105,0.10459136822773187,-0.00040863177226813097,2115.809523809524,2124.0758560140475,57.2,13.5,-43.7
4608072640080320000000,Madison,ADD TO S GREENWOOD SD BLK 34 LOT 4 TUSK S26 T17 R,0.003,0.003,0.0,28656.666666666664,28656.666666666664,40.0,10.2,-29.8
460709302001021000,Madison,W SIDE 5 FT LOT 74 AND ALSO LOTS 75 76 77 CLEMENTS,0.008,0.13085399449035812,0.12285399449035811,40457.5,2473.443789473685,37.5,13.6,-23.9
460704200003004000,Madison,LAURA ELLINGTON ESTATE LOT 4 TUSK S20 T17 R24,0.002,0.002,0.0,346095.0,346095.0,41.5,10.0,-31.5
633003054003005000,Tuscaloosa,LOT PT 18 IN HOLT REALTY CO SUBD SECTOR 9 DESC AS,0.004,0.004,0.0,419207.5,419207.5,31.3,10.1,-21.200000000000003
633003081012004000,Tuscaloosa,LOT 10 IN BLK D HOLT REALTY CO SUBD SECTOR 15,0.003,0.003,0.0,5764580.0,5764580.0,25.7,10.0,-15.7
633002092009001000,Tuscaloosa,LOT 42 IN HOLT REALTY COMPANY SUBD SECTOR 6,0.006,0.006,0.0,2601375.0,2601375.0,25.7,10.1,-15.6
0900000000000000046673,Calhoun,COM AT SW INT HGLD ST & WASHINGTON AV W100S TO POB,0.344,0.344,0.0,82.26744186046513,82.26744186046513,54.0,55.2,1.2000000000000028
0912010120000550000000,Calhoun,09-12-01-01-2-000-055.000 #0 SEC 01 TWN13N RNG23E,0.631,0.631,0.0,445.8161648177496,445.8161648177496,54.1,28.4,-25.700000000000003
0113003340020260000000,Autauga,LOTS 302+303 TARRANT HTS,2.101,2.101,0.0,34.85,34.84055211803903,62.0,80.0,18.0
0113003340040150000000,Autauga,LOTS 399+400 TARRANT HTS,3.664,3.664,0.0,48.7,48.6981441048035,64.0,80.0,16.0
0113003530011120000000,Autauga,BEG AT A PT 240 S E & 620 S N OF THE SW COR OF SE,3.416,3.416,0.0,50.55,50.55327868852459,62.0,80.0,18.0
0122001930010070000000,Autauga,BEG 460 FT S & 213 FT W OF NE COR OF NW 1/4 OF NE,2.249,2.249,0.0,81.61,81.62294353045797,64.3,80.0,15.700000000000003
0115001540000070010000,Autauga,POB 480 FT S OF & 245 FT W OF NE COR OF SE 1/4 SE,2.7,2.7,0.0,93.6,93.58888888888889,66.3,80.0,13.700000000000003
0113003530011140000000,Autauga,P O B 420 FT S S OF & 450 FT SE OF NW COR SE 1/4,4.339,4.339,0.0,41.42,41.41968195436736,62.0,79.0,17.0
0113003340020200000000,Autauga,LOTS 283 THRU 286 TARRANT HEIGHTS,1.858,1.858,0.0,29.32,29.321851453175455,59.1,77.9,18.800000000000004
0113003530011150000000,Autauga,POB 520 FT S OF & 450 FT S E  OF NW COR SE 1/4 OF,5.372,5.372,0.0,48.96,48.96128071481757,61.4,75.9,14.500000000000007
0123001430010370000000,Autauga,P O B 140S FT W OF & 500S FT  N OF NW INTER 73RD S,1.607,1.607,0.0,78.58,78.57498444306161,58.9,74.1,15.199999999999996
0121000310000260000000,Autauga,P O B 520 FT S S OF & 220 FT SE OF NW COR NE 1/4 S,2.626,2.626,0.0,44.89,44.8971820258949,57.0,80.0,23.0
0114000320000060020000,Autauga,BEG 260.8 FT W OF & 380.7 FT S OF NE COR OF NW 1/,2.279,2.279,0.0,120.54,120.55726195699869,66.2,73.2,7.0
0125001740380240000000,Autauga,BEG INT E R/W ARKANSAS ST NW  NW R/W OKLAHOMA ST,1.384,1.384,0.0,152.49,152.46387283236996,59.7,57.0,-2.700000000000003
0123002220340210000000,Autauga,BEG 153 FT SW OF & 304 FT NW OF SW INTER OF GEORG,1.068,1.068,0.0,133.91,133.88576779026218,58.2,55.9,-2.3000000000000043
0114002840020130000000,Autauga,POB 482 FT SE OF SW INTER OF RAILROAD DR & COUNTR,0.852,0.852,0.0,123.2,123.20422535211267,53.3,55.2,1.9000000000000057
0103001240190010000000,Autauga,THAT PORTION OF LOTS 251 & 252& 253 MABEL LYING S,1.452,1.452,0.0,176.6,176.61157024793388,60.7,54.4,-6.300000000000004
0122003010170120000000,Autauga,LOT 14 ACCD TO MAP OF RESUR SUB OF PT OF LOTS 2-3,2.0,2.0,0.0,292.95,292.95,61.0,53.7,-7.299999999999997
0113003440050240000000,Autauga,PAR BEG AT PT 910 S N AND 855 S E OF SW COR OF SE,17.862,17.862,0.0,15.67,15.666218788489532,56.7,50.0,-6.700000000000003
0129001740200090000000,Autauga,LOTS 211 & 212 COLLEGE PARK,1.027,1.027,0.0,233.71,233.69036027263877,60.5,42.5,-18.0
0120000600000090010000,Autauga,LOTS 146 & 147 POWHATAN SUB,0.493,0.493,0.0,169.66,169.55375253549695,55.2,41.0,-14.200000000000003
0122002340150040000000,Autauga,E 20 FT OF LOT 2209 & W 15 FT OF LOT 2211 M A MAY,1.014,1.014,0.0,252.83,252.88954635108482,60.5,41.0,-19.5
0125001740010020000000,Autauga,COM INT W R/W MOTON SCHOOL RD & S R/W UTAH AVE NW,0.907,0.907,0.0,249.18,249.1289966923925,55.6,39.7,-15.899999999999999
0109002920000300000000,Autauga,BEG NELY COR LOT 123 BRITTANY PLACE SECT II OF IN,0.469,0.469,0.0,217.2,217.07889125799576,56.5,35.5,-21.0
0125002030040130190000,Autauga,COM SE COR OF LOT 101 ROWAN SPRINGS FIRST SEC PB,0.445,0.445,0.0,320.55,320.67415730337075,57.3,35.1,-22.199999999999996
0112002630000260000000,Autauga,BEG NW COR OF LOT 117 HAWKRIDGE GARDEN HOMES PHAS,0.551,0.551,0.0,256.4,256.22504537205083,56.4,33.9,-22.5
0129000730580010000000,Autauga,POB NW INTER OF TERR J & 56 TH ST TH N 315 FT S A,0.405,0.405,0.0,237.43,237.40740740740742,53.0,32.9,-20.1
0122001230040610000000,Autauga,POB 489 FT S NE OF NE INTERSEC MAX ST & 43RD AVE N,0.483,0.483,0.0,257.48,257.3291925465839,53.0,32.8,-20.200000000000003
0129000940120140000000,Autauga,S 33.67 FT LOT 408 BLK 17 CLEVELAND,0.315,0.315,0.0,246.6,246.88888888888889,54.0,30.9,-23.1
0122003140240250000100,Autauga,POB 125 FT SE & 122 FT SW OF  SE INTER OF 15TH ST,0.35,0.35,0.0,279.36,279.42857142857144,48.0,29.6,-18.4
0112001720010280000000,Autauga,POB 110 FT W OF & 165 FT S OF INTER W/L 7TH PL NE,0.417,0.417,0.0,218.52,218.3453237410072,45.5,34.6,-10.899999999999999
0115002230020020000100,Autauga,POB 180 FT S S OF E/L CO RD 102 & N/L SW 1/4 SEC,0.421,0.421,0.0,319.32,319.6912114014252,54.8,28.8,-25.999999999999996
0113003440050260000000,Autauga,POB 440 FT N OF & 45 FT W OF SE COR OF SW 1/4 OF,0.455,0.455,0.0,366.32,365.9560439560439,56.1,27.8,-28.3
0123000340050160000000,Autauga,POB 219S FT SW OF SW INTERSECT90TH ST N & 12TH AVE,0.452,0.452,0.0,429.26,429.71238938053096,54.6,26.1,-28.5
0122002430150020000000,Autauga,P O B S INTER ALLEY & OLD HUNTSVILLE RD TH S 140S,0.386,0.386,0.0,401.89,401.5544041450777,55.2,25.8,-29.400000000000002
0129003340000320000000,Autauga,COMMON AREA WATERFORD FALLS SUBDIVISION SECTOR TH,0.445,0.445,0.0,610.23,609.5955056179774,54.3,25.2,-29.099999999999998
0122002040230070000000,Autauga,P O B 320 FT N OF THE N EINTER OF BEALL AVE & MIL,0.404,0.404,0.0,489.88,489.9257425742574,55.0,24.2,-30.8
0115002310020250000000,Autauga,POB INTER W/L CARDIFF RD & S/LOF FIVE MILE CREEK,0.177,0.177,0.0,717.7,718.5310734463278,54.3,24.2,-30.099999999999998
0112000810000460000000,Autauga,COMMON AREA GREEN HAVEN PB 205 PG 84 DESC AS FOLS,0.395,0.395,0.0,538.63,539.0632911392405,52.3,23.3,-28.999999999999996
0123001520240010000000,Autauga,P O B 189 FT S NE OF E INTER 68TH ST N & I-59 TH,0.295,0.295,0.0,287.04,287.08474576271186,47.5,28.4,-19.1
0129000820340010000000,Autauga,POB INTER OF THE SE R/W OF SCLRR & THE NW LINE OF,0.315,0.315,0.0,480.91,480.85714285714283,52.8,23.0,-29.799999999999997
0129001740180260000000,Autauga,LOTS 139 & 140 COLLEGE PARK,0.447,0.447,0.0,640.08,639.7091722595078,55.0,23.0,-32.0
0121000320010180000000,Autauga,POB COM 158 FT SE OF INTER OF BANKHEAD HWY & SYCA,0.261,0.261,0.0,335.62,335.823754789272,47.7,27.8,-19.900000000000002
0123000320170040000000,Autauga,P O B 250S FT W OF S INTER62ND AVE N & 67TH ST N,0.356,0.356,0.0,580.16,579.8876404494382,54.8,22.2,-32.599999999999994
0121002630000120000000,Autauga,POB 924 FT W OF & 20 FT S OF NE COR OF SW 1/4 SEC,0.424,0.424,0.0,690.1,690.4952830188679,57.3,22.2,-35.099999999999994
0112002910070310000000,Autauga,LOT 39 BLK L SPRING LAKE MANOR UNIT #2,0.002,0.002,0.0,168432.0,150800.0,36.5,22.1,-14.399999999999999
0129000820320010000000,Autauga,POB INTER OF THE SW LINE OF AVE U & THE SE R/W OF,0.217,0.217,0.0,459.06,458.94009216589865,47.5,22.0,-25.5
0122001410040070000000,Autauga,P O B 300S FT N OF NW INTER 40TH AVE N & 28TH PL N,0.275,0.275,0.0,591.65,592.690909090909,54.7,20.9,-33.800000000000004
0121001230020250000000,Autauga,BEG AT NW INTER GRAINGER DR & PRATT HWY TH W 229,0.273,0.273,0.0,603.28,604.102564102564,54.9,20.7,-34.2
0122001830080010040000,Autauga,W 132 FT OF S 132 FT OF BLK 4 JOHN ECHOLS SUR  51,0.4,0.4,0.0,914.05,914.05,54.3,20.4,-33.9
0113003340130240000000,Autauga,LOTS 43 & 44 BLK 9 NORTH LAKE PARK ADD SECT 33 TW,0.043,0.043,0.0,1224.15,1236.5116279069769,48.3,19.9,-28.4
0114002510040010000000,Autauga,POB INTER OF E/L OF OLD U S HWY #31 & NW/L OF N AL,0.333,0.333,0.0,863.57,863.7237237237237,56.3,19.6,-36.699999999999996
0111000920000060000000,Autauga,COM AT INT OF W LINE & NW ROW OF US HWY 11 TH NE,0.306,0.306,0.0,929.81,928.4640522875818,56.7,18.9,-37.800000000000004
0122002920240169020000,Autauga,DOUBLE-ASSESSED WITH: CITY OF BHAM 710 NO 20TH ST,0.326,0.326,0.0,1003.66,1003.6196319018404,55.7,18.9,-36.800000000000004
0122002030250040000000,Autauga,WEST 100 FT OF SOUTH 100 FTBLK 3 MARTIN LOCKHART,0.23,0.23,0.0,800.89,799.3913043478261,52.6,18.5,-34.1
0129000820260010000000,Autauga,POB INTER OF THE SE LINE OF 49TH ST & NW R/W OF SC,0.18,0.18,0.0,727.24,727.1666666666666,53.8,18.2,-35.599999999999994
0125001640110380000000,Autauga,BEG NW COR OF LOT 13 CEDARSPRINGS SECOND SECT PB,0.059,0.059,0.0,2972.92,2992.542372881356,50.0,18.2,-31.8
0122001540180030000000,Autauga,NW 50 FT OF SE 200 FT OF LOT 3M V ELKINS SUR,0.23,0.23,0.0,850.07,848.4782608695652,52.5,18.2,-34.3
0121002410140060000000,Autauga,P O B 100 FT S S OF THE S WINTER OF PERRY ST & PI,0.23,0.23,0.0,897.07,895.391304347826,54.0,17.9,-36.1
0129000730440010000000,Autauga,POB NE INTER OF AVE K VINESVILLE RD TH NE 100 FT,0.126,0.126,0.0,651.42,652.7777777777778,46.9,18.0,-28.9
0123001430150090000000,Autauga,P O B 134.5S FT N OF NE INTER 73RD ST S & LONDON,0.225,0.225,0.0,944.14,945.8222222222222,53.9,17.6,-36.3
0115002310070140000000,Autauga,P O B 255 FT S E OF NE CORPRICE ST & CARDIFF RD T,0.293,0.293,0.0,1298.98,1297.6450511945393,55.0,17.5,-37.5
0123001430010170000000,Autauga,LOT 22 BLK 80 SO HGLDS OF EAST LAKE,0.04,0.04,0.0,4800.51,4849.0,45.0,17.4,-27.6
0122002920420120000000,Autauga,S 50 FT OF THE N 165 FT OF THE E 132 FT OF BLK 7,0.189,0.189,0.0,890.21,892.063492063492,52.4,17.3,-35.099999999999994
0123001130150050000000,Autauga,LOT 18 BLK 125 EAST LAKE,0.052,0.052,0.0,7220.51,7172.307692307692,39.1,17.3,-21.8
0112001620020020420100,Autauga,PT OF LOT 42 TORREY PINES115/66 DESC AS FOLS BEG A,0.111,0.111,0.0,725.01,724.2342342342342,44.7,17.2,-27.500000000000004
0125001730010390000000,Autauga,BEG WHERE N ROW OF ERIE ST NW MEETS W ROW OF MEMPH,0.224,0.224,0.0,1044.41,1043.6160714285716,53.0,17.2,-35.8
0113003340150460000000,Autauga,LOTS 29&30 BLK 14 NORTH LAKE PARK ADD,0.02,0.02,0.0,4278.89,4273.0,45.4,17.2,-28.2
0123001420290020000000,Autauga,LOT 12 BLK 88 SO HGLDS OF EAST LAKE,0.024,0.024,0.0,4831.61,4880.416666666666,42.9,17.2,-25.7
0122003010060280010000,Autauga,N 40 FT OF E 110 FT LOT C BLK 1 J M HUEY SURVEY,0.101,0.101,0.0,732.1,732.1782178217821,51.8,17.0,-34.8
0122003010030010000000,Autauga,E 50 FT OF S 100 FT OF LOT 4 BLK 5 HUEYS ORIGINAL,0.115,0.115,0.0,763.78,762.3478260869565,52.7,17.0,-35.7
0113003340130030000000,Autauga,LOTS 27 & 28 BLK 9 NO LAKE PARK ADD SECT 33 TWSP,0.017,0.017,0.0,5372.4,5484.7058823529405,42.4,17.0,-25.4
0123001420150020000000,Autauga,LOT 24 BLK 96 EAST LAKE,0.053,0.053,0.0,17694.74,17658.867924528302,32.1,17.0,-15.100000000000001
